Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
22:08:00,509.05528168042525;473.9621461486815;1122.8668618329323,1320.8358661056789,23;23;23,0.0005090552816804253;0.0004739621461486815;0.0011228668618329322,43.11653666666666;5.882384999999999 
22:08:03,883.3475609048207;31.31229207674824;242.7602020295474,916.6329083559145,75;75;75,0.0008833475609048208;3.131229207674824e-05;0.0002427602020295474,43.11653666666666;5.882384999999999 
22:08:06,356.27965267181395;112.8155304145831;389.3907134437171,539.7107211524328,41;41;41,0.00035627965267181393;0.0001128155304145831;0.0003893907134437171,43.11653666666666;5.882384999999999 
22:08:10,12.701115109125805;7.072870737711789;2.9933755651327942,14.842645409817537,59;59;59,1.2701115109125805e-05;7.0728707377117894e-06;2.9933755651327942e-06,43.11653666666666;5.882384999999999 
22:08:13,8.660276317596319;6.413841791153119;17.64414395325886,20.674950260215457,25;25;25,8.660276317596318e-06;6.413841791153119e-06;1.764414395325886e-05,43.11653666666666;5.882384999999999 
22:08:16,6.550386104583458;3.9616555595403113;3.2016212303869196,8.297749778971463,52;52;52,6.550386104583459e-06;3.961655559540311e-06;3.2016212303869197e-06,43.11653666666666;5.882384999999999 
22:08:20,42.291327762603665;75.01270727475406;33.90912799198276,92.54886070497346,27;27;27,4.2291327762603664e-05;7.501270727475407e-05;3.390912799198276e-05,43.11653666666666;5.882384999999999 
22:08:23,120.12033943812055;119.32476617813292;60.25282813392607,179.71560607897086,42;42;42,0.00012012033943812056;0.00011932476617813293;6.025282813392608e-05,43.11653666666666;5.882384999999999 
22:08:26,103.21939558347066;24.172084417342752;268.5483725675013,288.71571086165306,21;21;21,0.00010321939558347067;2.4172084417342753e-05;0.0002685483725675013,43.11653666666666;5.882384999999999 
22:08:30,2.230847276051884;5.259138282138753;140.8987677002056,141.0145310047026,1;1;1,2.230847276051884e-06;5.259138282138753e-06;0.00014089876770020563,43.11653666666666;5.882384999999999 
22:08:33,142.90017065048207;68.97420647303288;103.34222311653996,189.36080642305626,49;49;49,0.00014290017065048208;6.897420647303289e-05;0.00010334222311653996,43.11653666666666;5.882384999999999 
22:08:37,71.39833565394083;127.40332631111173;128.10412908873838,194.26785060547863,22;22;22,7.139833565394084e-05;0.00012740332631111173;0.0001281041290887384,43.11653666666666;5.882384999999999 
22:08:40,186.78139795303352;163.93048887888594;225.65288297969312,335.677999580561,34;34;34,0.00018678139795303352;0.00016393048887888595;0.00022565288297969315,43.11653666666666;5.882384999999999 
22:08:43,16.309875319798856;9.608604631423102;24.647183809326734,31.07766055611534,32;32;32,1.6309875319798857e-05;9.608604631423103e-06;2.4647183809326734e-05,43.11653666666666;5.882384999999999 
22:08:47,2.323747288386663;5.1986597506201715;4.443613341624797,7.222988591495106,19;19;19,2.3237472883866632e-06;5.198659750620172e-06;4.443613341624797e-06,43.11653666666666;5.882384999999999 
22:08:50,3.6262179311124103;19.306991825102536;10.179721485744864,22.125463144210855,9;9;9,3.6262179311124106e-06;1.9306991825102538e-05;1.0179721485744865e-05,43.11653666666666;5.882384999999999 
22:08:53,16.406516272226696;2.0625049718207;9.80375700628322,19.223458439830015,59;59;59,1.6406516272226696e-05;2.0625049718207e-06;9.803757006283221e-06,43.11653666666666;5.882384999999999 
22:08:57,11.254618272781707;3.0133272457122384;1.190865929943996,11.711734936331379,74;74;74,1.1254618272781709e-05;3.0133272457122383e-06;1.190865929943996e-06,43.11653666666666;5.882384999999999 
22:09:00,409.48829060872407;499.31137971560213;625.6429266897997,899.1226755989036,27;27;27,0.0004094882906087241;0.0004993113797156022;0.0006256429266897997,43.11653666666666;5.882384999999999 
22:09:03,454.2268166828155;1936.2363973395022;1623.1496389929578,2567.0894292834887,10;10;10,0.00045422681668281557;0.0019362363973395023;0.0016231496389929579,43.11653666666666;5.882384999999999 
22:09:07,445.2629007275898;92.94739757537818;671.6826764265882,811.2064393802403,33;33;33,0.00044526290072758977;9.294739757537818e-05;0.0006716826764265882,43.11653666666666;5.882384999999999 
22:09:10,975.7830731773377;962.9678593953439;2200.816255957262,2592.8848598836007,22;22;22,0.0009757830731773377;0.000962967859395344;0.0022008162559572623,43.11653666666666;5.882384999999999 
22:09:13,455.2705389690399;290.3405955950421;861.4730371952124,1016.712702250733,27;27;27,0.00045527053896903994;0.00029034059559504213;0.0008614730371952125,43.11653666666666;5.882384999999999 
22:09:17,716.8601394716898;259.7715036169693;16.86415794371321,762.6625029971921,70;70;70,0.0007168601394716898;0.0002597715036169693;1.686415794371321e-05,43.11653666666666;5.882384999999999 
22:09:20,632.9982384045917;102.80789217313236;1691.1387312412191,1808.647682889224,20;20;20,0.0006329982384045917;0.00010280789217313238;0.0016911387312412193,43.11653666666666;5.882384999999999 
22:09:23,68.99727560361218;427.24216880480384;162.21838529586387,462.18102446308916,9;9;9,6.899727560361219e-05;0.0004272421688048039;0.0001622183852958639,43.11653666666666;5.882384999999999 
22:09:27,155.7752394739786;32.81303254445467;1852.9331433264292,1859.7590849288788,5;5;5,0.0001557752394739786;3.281303254445467e-05;0.0018529331433264295,43.11653666666666;5.882384999999999 
22:09:30,608.9489815203349;937.255131149291;98.95035944619046,1122.0771883408281,33;33;33,0.000608948981520335;0.000937255131149291;9.895035944619047e-05,43.11653666666666;5.882384999999999 
22:09:33,906.9111190668737;17.83056746800693;1926.6826598294654,2129.533230243403,25;25;25,0.0009069111190668737;1.783056746800693e-05;0.0019266826598294655,43.11653666666666;5.882384999999999 
22:09:37,963.466027917862;131.46972819328352;930.1797664515128,1345.6542922678282,46;46;46,0.0009634660279178621;0.0001314697281932835;0.0009301797664515128,43.11653666666666;5.882384999999999 
22:09:40,1079.9919474156698;195.12307087262272;219.8276157633412,1119.2764626854478,75;75;75,0.0010799919474156698;0.00019512307087262275;0.00021982761576334124,43.11653666666666;5.882384999999999 
22:09:43,361.236398296356;456.7101774152109;40.9601765791443,583.741087875568,38;38;38,0.00036123639829635604;0.0004567101774152109;4.0960176579144306e-05,43.11653666666666;5.882384999999999 
22:09:47,149.07334529558813;280.7538131141666;699.6181465784872,768.4472115101203,11;11;11,0.00014907334529558813;0.0002807538131141666;0.0006996181465784872,43.11653666666666;5.882384999999999 
22:09:50,642.4447356319425;223.17575714747096;293.1294664350901,740.585944379222,60;60;60,0.0006424447356319426;0.00022317575714747096;0.0002931294664350901,43.11653666666666;5.882384999999999 
22:09:53,312.90594624201447;226.72466231663935;855.9732317670079,939.1508809546315,19;19;19,0.00031290594624201447;0.00022672466231663936;0.0008559732317670079,43.11653666666666;5.882384999999999 
22:09:57,294.6214780426025;107.77773108799926;2081.1572991307726,2104.669465347891,8;8;8,0.00029462147804260253;0.00010777773108799927;0.002081157299130773,43.11653666666666;5.882384999999999 
22:10:00,436.4610921764374;72.70828817685494;136.7806161467371,463.1346641171855,70;70;70,0.00043646109217643735;7.270828817685495e-05;0.0001367806161467371,43.11653666666666;5.882384999999999 
22:10:04,6.585925035476642;9.85114224751732;28.561454127622454,30.92209685707003,12;12;12,6.585925035476642e-06;9.85114224751732e-06;2.8561454127622456e-05,43.11653666666666;5.882384999999999 
22:10:07,251.3593763256073;642.3767752202367;763.6686523977652,1029.086618348605,14;14;14,0.0002513593763256073;0.0006423767752202367;0.0007636686523977652,43.11653666666666;5.882384999999999 
22:10:10,2299.6406704203287;323.92239132881326;858.6573562844375,2475.997856250448,68;68;68,0.0022996406704203286;0.0003239223913288133;0.0008586573562844376,43.11653666666666;5.882384999999999 
22:10:14,1576.1709132925669;166.00795761108577;2493.224967934278,2954.3263412545693,32;32;32,0.001576170913292567;0.00016600795761108578;0.0024932249679342783,43.11653666666666;5.882384999999999 
22:10:17,504.3024172910053;1130.5694574864706;2675.1730712858734,2947.721015907017,10;10;10,0.0005043024172910053;0.0011305694574864707;0.0026751730712858738,43.11653666666666;5.882384999999999 
22:10:20,377.6834414196014;1096.8829154300702;1359.8878382682926,1787.4819844560486,12;12;12,0.0003776834414196014;0.00109688291543007;0.0013598878382682926,43.11653666666666;5.882384999999999 
22:10:24,42.70283117294329;173.7535740756996;1534.1938244978692,1544.5920262068114,2;2;2,4.2702831172943296e-05;0.0001737535740756996;0.0015341938244978692,43.11653666666666;5.882384999999999 
22:10:27,1365.6139705721534;433.006333999634;834.7988873450039,1658.0968561028337,55;55;55,0.0013656139705721536;0.00043300633399963404;0.000834798887345004,43.11653666666666;5.882384999999999 
22:10:30,2231.854835917154;788.8289684899646;387.50216218631726,2398.6631851585166,69;69;69,0.002231854835917154;0.0007888289684899646;0.0003875021621863173,43.11653666666666;5.882384999999999 
22:10:34,35.54765975316346;189.93563394228508;1684.1475376955657,1695.1967761534415,1;1;1,3.554765975316346e-05;0.00018993563394228508;0.0016841475376955658,43.11653666666666;5.882384999999999 
22:10:37,342.28230182011913;150.75178041775993;1000.1970717207608,1067.837747842428,19;19;19,0.00034228230182011915;0.00015075178041775995;0.0010001970717207608,43.11653666666666;5.882384999999999 
22:10:40,1660.8296345996853;331.21223659197557;709.1026766967818,1835.9965214921633,65;65;65,0.0016608296345996855;0.00033121223659197556;0.0007091026766967818,43.11653666666666;5.882384999999999 
22:10:44,151.15891939798993;971.2347135130548;3708.42696014721,3836.479689297603,2;2;2,0.00015115891939798996;0.0009712347135130548;0.0037084269601472103,43.11653666666666;5.882384999999999 
22:10:47,2521.7932804520915;423.69388712565114;1070.6826179917748,2772.24081345591,65;65;65,0.0025217932804520917;0.00042369388712565115;0.0010706826179917748,43.11653666666666;5.882384999999999 
22:10:51,432.11910770734147;1896.0967336209612;771.8569467735055,2092.288912358039,12;12;12,0.0004321191077073415;0.0018960967336209614;0.0007718569467735055,43.11653666666666;5.882384999999999 
22:10:54,1777.6298897043866;493.18309635162205;1447.637199583065,2344.962910775798,49;49;49,0.0017776298897043867;0.0004931830963516221;0.001447637199583065,43.11653666666666;5.882384999999999 
22:10:57,1686.2680272388461;1099.8787849553428;1229.8035048898194,2359.1629578988636,46;46;46,0.0016862680272388463;0.0010998787849553428;0.0012298035048898192,43.11653666666666;5.882384999999999 
22:11:01,1976.930343681971;144.10225940068565;217.2949993197193,1994.050190357368,83;83;83,0.001976930343681971;0.00014410225940068568;0.0002172949993197193,43.11653666666666;5.882384999999999 
22:11:04,488.931517934799;944.6384999148063;2004.520400365193,2269.250528309194,12;12;12,0.000488931517934799;0.0009446384999148063;0.002004520400365193,43.11653666666666;5.882384999999999 
22:11:07,70.14636770248444;388.8694757906583;188.41182434401026,437.7659165081171,9;9;9,7.014636770248444e-05;0.00038886947579065836;0.00018841182434401027,43.11653666666666;5.882384999999999 
22:11:11,84.32702461878458;6.79728815078684;57.617959327687984,102.35760569859494,55;55;55,8.432702461878458e-05;6.79728815078684e-06;5.761795932768799e-05,43.11653666666666;5.882384999999999 
22:11:14,23.668927974700992;39.49372806231155;14.950043595590046,48.40946716543615,29;29;29,2.3668927974700992e-05;3.949372806231155e-05;1.4950043595590046e-05,43.11653666666666;5.882384999999999 
22:11:17,3.8020421155291055;4.441742871601928;2.0207311408473316,6.186110112928296,38;38;38,3.8020421155291057e-06;4.441742871601928e-06;2.020731140847332e-06,43.11653666666666;5.882384999999999 
22:11:21,129.35859100023924;27.048243859609467;2.480243282320771,132.1794392793205,78;78;78,0.00012935859100023924;2.7048243859609466e-05;2.480243282320771e-06,43.11653666666666;5.882384999999999 
22:11:24,12.182994906107858;9.378536815644601;171.85691744804288,172.54327686823407,4;4;4,1.2182994906107858e-05;9.378536815644602e-06;0.00017185691744804287,43.11653666666666;5.882384999999999 
22:11:27,1.830566685994378;20.678669859569233;108.38501036328374,110.35519395570856,1;1;1,1.8305666859943782e-06;2.0678669859569232e-05;0.00010838501036328374,43.11653666666666;5.882384999999999 
22:11:31,128.76066407521571;26.09368064562556;91.20848392168135,159.93491276771948,54;54;54,0.00012876066407521572;2.609368064562556e-05;9.120848392168136e-05,43.11653666666666;5.882384999999999 
22:11:34,47.685139888127566;64.826127398808;86.25360876718169,117.96603064034502,24;24;24,4.7685139888127566e-05;6.4826127398808e-05;8.625360876718169e-05,43.11653666666666;5.882384999999999 
22:11:37,22.88769498507179;10.788871231078634;102.31346459067758,105.39587923974216,13;13;13,2.2887694985071787e-05;1.0788871231078635e-05;0.00010231346459067758,43.11653666666666;5.882384999999999 
22:11:41,127.8703203328451;54.958774410884594;45.448681201916585,146.41334751232336,61;61;61,0.0001278703203328451;5.495877441088459e-05;4.544868120191659e-05,43.11653666666666;5.882384999999999 
22:11:44,196.44923413594555;143.3846223926547;57.11043845495034,249.82604690424176,52;52;52,0.00019644923413594557;0.0001433846223926547;5.711043845495034e-05,43.11653666666666;5.882384999999999 
22:11:48,4.325773728688892;11.393033056259716;2.2938197676936056,12.400610053521705,20;20;20,4.3257737286888925e-06;1.1393033056259716e-05;2.293819767693606e-06,43.11653666666666;5.882384999999999 
22:11:51,8.603538726171061;11.156730340323161;11.090016908683609,17.929918726371877,29;29;29,8.603538726171062e-06;1.1156730340323162e-05;1.109001690868361e-05,43.11653666666666;5.882384999999999 
22:11:54,8.266854117711276;7.320396273931884;3.7689971447285586,11.667665494343233,45;45;45,8.266854117711275e-06;7.320396273931884e-06;3.7689971447285585e-06,43.11653666666666;5.882384999999999 
22:11:58,0.029304030736393427;15.422025537490391;11.812018346851971,19.425846386492168,0;0;0,2.9304030736393426e-08;1.5422025537490392e-05;1.1812018346851971e-05,43.11653666666666;5.882384999999999 
22:12:01,8.273089017868038;2.8830178324361633;7.699478203393895,11.663522552138842,45;45;45,8.273089017868038e-06;2.883017832436163e-06;7.699478203393894e-06,43.11653666666666;5.882384999999999 
22:12:04,254.56162104606645;45.84085642178748;168.62536869684595,308.7677411829664,56;56;56,0.00025456162104606645;4.584085642178748e-05;0.00016862536869684597,43.11653666666666;5.882384999999999 
22:12:08,38.47307490666724;2290.75094977697;801.9072950585677,2427.3597593403856,1;1;1,3.847307490666724e-05;0.00229075094977697;0.0008019072950585678,43.11653666666666;5.882384999999999 
22:12:11,1192.9109771728515;287.71071470896317;721.085531307855,1423.2984220743595,57;57;57,0.0011929109771728515;0.00028771071470896323;0.000721085531307855,43.11653666666666;5.882384999999999 
22:12:15,250.52078225453712;2149.6638880920395;1830.8665846920126,2834.7641780314293,5;5;5,0.00025052078225453714;0.00214966388809204;0.0018308665846920127,43.11653666666666;5.882384999999999 
22:12:18,237.51103958765648;330.2352277374262;114.223994359957,422.50907736088055,34;34;34,0.0002375110395876565;0.0003302352277374262;0.00011422399435995701,43.11653666666666;5.882384999999999 
22:12:21,13.800951496760028;472.69833188692843;573.3477016258171,743.2104454261307,1;1;1,1.3800951496760027e-05;0.00047269833188692844;0.0005733477016258171,43.11653666666666;5.882384999999999 
22:12:25,704.9614560127259;759.3123276583362;1793.5189092636037,2071.2884741830653,20;20;20,0.0007049614560127259;0.0007593123276583363;0.0017935189092636037,43.11653666666666;5.882384999999999 
22:12:28,964.542171684901;530.8275530274719;57.22890155792015,1102.4493816884676,61;61;61,0.000964542171684901;0.000530827553027472;5.722890155792015e-05,43.11653666666666;5.882384999999999 
22:12:32,1438.9345259443915;151.15704892794264;672.6210289001652,1595.5563518453782,64;64;64,0.0014389345259443916;0.00015115704892794266;0.0006726210289001653,43.11653666666666;5.882384999999999 
22:12:35,259.2639827442169;416.5262459055592;205.8283944416317,532.050048618541,29;29;29,0.0002592639827442169;0.0004165262459055593;0.0002058283944416317,43.11653666666666;5.882384999999999 
22:12:38,689.9446989854176;118.16632172902331;507.15239015262625,864.4018244350061,53;53;53,0.0006899446989854177;0.00011816632172902331;0.0005071523901526262,43.11653666666666;5.882384999999999 
22:12:42,569.5151084995272;658.9609861469271;141.58273624740403,882.3960059271919,40;40;40,0.0005695151084995271;0.0006589609861469271;0.00014158273624740404,43.11653666666666;5.882384999999999 
22:12:45,342.28916021029175;260.73479569117245;314.0612732410446,532.7091009466333,40;40;40,0.00034228916021029177;0.0002607347956911725;0.0003140612732410446,43.11653666666666;5.882384999999999 
22:12:48,552.0455417505899;14.555997905731255;152.61850952465926,572.9385365737431,75;75;75,0.00055204554175059;1.4555997905731256e-05;0.0001526185095246593,43.11653666666666;5.882384999999999 
22:12:52,269.045917599996;162.55257594426465;102.71187471070853,330.6943829730527,54;54;54,0.000269045917599996;0.00016255257594426464;0.00010271187471070853,43.11653666666666;5.882384999999999 
22:12:55,509.12573605219546;643.6599176724743;304.7257572364739,875.4226932471928,36;36;36,0.0005091257360521955;0.0006436599176724743;0.0003047257572364739,43.11653666666666;5.882384999999999 
22:12:58,410.43225449244204;538.4278963184352;919.0018374506703,1141.4567938819903,21;21;21,0.00041043225449244206;0.0005384278963184351;0.0009190018374506704,43.11653666666666;5.882384999999999 
22:13:02,222.55912552197773;29.82339791933597;1660.5415822124403,1675.6551989216507,8;8;8,0.00022255912552197773;2.982339791933597e-05;0.0016605415822124403,43.11653666666666;5.882384999999999 
22:13:05,1111.5162260977422;372.6811810239167;714.036353190755,1372.664378952809,54;54;54,0.0011115162260977422;0.0003726811810239167;0.000714036353190755,43.11653666666666;5.882384999999999 
22:13:08,105.93531809171053;12.68116342862463;151.8884027163061,185.61570624493544,35;35;35,0.00010593531809171053;1.2681163428624631e-05;0.0001518884027163061,43.11653666666666;5.882384999999999 
22:13:12,89.83368843714388;216.42585423787406;165.91256363869712,287.1188268539353,18;18;18,8.983368843714389e-05;0.00021642585423787406;0.00016591256363869715,43.11653666666666;5.882384999999999 
22:13:15,2370.668653004964;375.84975728352845;348.56957513809306,2425.455349228761,78;78;78,0.002370668653004964;0.00037584975728352846;0.0003485695751380931,43.11653666666666;5.882384999999999 
