Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
15:56:26,9.80313351631143;19.563869711557768;20.643130928704068,30.082973246822768,19;19;19,9.80313351631143e-06;1.956386971155777e-05;2.064313092870407e-05 
15:56:28,14.492401924133542;0.9726444244408938;14.186268326493945,20.30334848586092,46;46;46,1.4492401924133543e-05;9.726444244408938e-07;1.4186268326493944e-05 
15:56:30,21.02096587816854;1.338633063632133;22.965631236989026,31.162367738083404,42;42;42,2.1020965878168542e-05;1.338633063632133e-06;2.2965631236989025e-05 
15:56:32,8.458265552520585;9.057439457573647;0.7413296285836424,12.414871537909054,43;43;43,8.458265552520585e-06;9.057439457573648e-06;7.413296285836423e-07 
15:56:34,13.104513149261296;7.36902849515253;5.618892021139743,16.050009139771852,55;55;55,1.3104513149261297e-05;7.36902849515253e-06;5.618892021139743e-06 
15:56:37,15.42701345761624;6.450004212063987;3.8163823859029833,17.15109538987368,64;64;64,1.5427013457616243e-05;6.450004212063987e-06;3.816382385902983e-06 
15:56:39,8.350401779810397;9.524433479313199;5.42685709632984,13.780232978077995,37;37;37,8.350401779810397e-06;9.524433479313199e-06;5.4268570963298404e-06 
15:56:41,2.1778506247204232;14.094615294135027;6.156963904651036,15.534137187383015,8;8;8,2.177850624720423e-06;1.4094615294135027e-05;6.156963904651036e-06 
15:56:43,3.4192192459104667;11.613125031791572;16.245032358185085,20.259733699486503,10;10;10,3.419219245910467e-06;1.1613125031791573e-05;1.6245032358185085e-05 
15:56:45,11.570727710724007;35.36684764862219;17.64539093329276,41.18319406681929,16;16;16,1.1570727710724007e-05;3.536684764862219e-05;1.764539093329276e-05 
15:56:47,32.184554608662786;52.79713452656976;31.268647775666736,69.29005197929506,28;28;28,3.218455460866278e-05;5.279713452656976e-05;3.126864777566674e-05 
15:56:50,16.591069316863813;8.142779604590755;2.7028292179753777,18.678161755040577,63;63;63,1.6591069316863814e-05;8.142779604590756e-06;2.7028292179753777e-06 
15:56:52,45.610165115992466;26.714053211214782;2.157898944190606,52.901647693933405,60;60;60,4.5610165115992465e-05;2.6714053211214784e-05;2.1578989441906062e-06 
15:56:54,6.821604261398114;2.1148781331364885;0.11098122274688649,7.142780344441944,73;73;73,6.821604261398113e-06;2.1148781331364884e-06;1.1098122274688649e-07 
15:56:56,7.550464089711759;16.821760622659387;4.25033143674014,18.922115519629994,24;24;24,7.550464089711759e-06;1.6821760622659387e-05;4.25033143674014e-06 
15:56:58,7.7343936443327115;5.984257170357554;16.529343805343544,19.20550404341732,24;24;24,7.734393644332712e-06;5.9842571703575545e-06;1.6529343805343543e-05 
15:57:00,3.1617178694408192;11.501520318987879;14.382044191407317,18.684876897042308,10;10;10,3.1617178694408193e-06;1.150152031898788e-05;1.4382044191407317e-05 
15:57:03,54.587797851562684;17.54438555081872;23.41142659821749,61.93325466986677,62;62;62,5.458779785156268e-05;1.754438555081872e-05;2.341142659821749e-05 
15:57:05,2.005767380396685;9.437768367129063;5.7255088138319365,11.219448547638718,10;10;10,2.005767380396685e-06;9.437768367129064e-06;5.7255088138319364e-06 
15:57:07,3.017068185806035;2.278232517241241;25.089238230350475,25.372483497279056,7;7;7,3.017068185806035e-06;2.278232517241241e-06;2.5089238230350475e-05 
15:57:09,4.208557605743672;8.652170947396453;1.1266464583385982,9.687174586323973,26;26;26,4.208557605743672e-06;8.652170947396454e-06;1.1266464583385981e-06 
